2016-10-19T00:10:00+0200,124041,Sophie,11.578200,48.153900,0.830000,"Türkenstraße 97, 80799 München, Germany"
2016-10-19T00:10:00+0200,124026,Eva,11.580900,48.150200,0.920000,"Geschwister-Scholl-Platz 1, 80539 München, Germany"
2016-10-19T00:10:00+0200,124025,Elli,11.579400,48.155399,0.830000,"Friedrichstraße 3, 80801 München, Germany"
2016-10-19T00:10:00+0200,124044,Uschi,11.572000,48.131802,0.800000,"Müllerstraße 24, 80469 München, Germany"
2016-10-19T00:10:00+0200,124040,Reserl,11.572600,48.132000,0.790000,"Müllerstraße 20, 80469 München, Germany"
2016-10-19T00:10:00+0200,124014,Quirin,11.597400,48.134800,0.570000,"Innere Wiener Straße 59, 81667 München, Germany"
2016-10-19T00:10:00+0200,124034,Kathi,11.608900,48.132599,0.570000,"Kirchenstraße 90, 81675 München, Germany"
2016-10-19T00:10:00+0200,124016,Sepp,11.598500,48.126598,0.880000,"Lothringer Str. 22, 81667 München, Germany"
2016-10-19T00:10:00+0200,124038,Magda,11.600200,48.128300,0.670000,"Pariser Pl., 81667 München, Germany"
2016-10-19T00:10:00+0200,124022,Anne,11.506000,48.091400,0.800000,"Meglingerstraße 40, 81477 München, Germany"
2016-10-19T00:10:00+0200,124000,Bertl,11.602500,48.128700,0.940000,"Orleanspl. 3, 81667 München, Germany"
2016-10-19T00:10:00+0200,124013,Poldi,11.594500,48.127499,0.610000,"Balanstraße 8, 81669 München, Germany"
2016-10-19T00:10:00+0200,124011,Maxl,11.594900,48.127399,0.670000,"Balanstraße 9, 81669 München, Germany"
2016-10-19T00:10:00+0200,124003,Franzl,11.593400,48.126999,0.780000,"Rablstraße 39, 81669 München, Germany"
2016-10-19T00:10:00+0200,124010,Luitpold,11.588100,48.126598,0.870000,"Hochstraße 29, 81669 München, Germany"
2016-10-19T00:10:00+0200,124019,Valentin,11.505700,48.090900,0.868056,"Meglingerstraße 30-32, 81477 München, Germany"
2016-10-19T00:10:00+0200,124020,Vinzenz,11.577900,48.125599,0.750000,"Boosstraße 5, 81541 München, Germany"
2016-10-19T00:10:00+0200,124049,Marei,11.574500,48.122200,0.940000,"Sommerstraße 9, 81543 München, Germany"
2016-10-19T00:10:00+0200,124045,Vroni,11.564900,48.123798,0.640000,"Kapuzinerstraße 44, 80469 München, Germany"
2016-10-19T00:10:00+0200,124018,Toni,11.569600,48.129902,0.650000,"Hans-Sachs-Straße 12, 80469 München, Germany"
2016-10-19T00:10:00+0200,124012,Peter,11.561400,48.154400,0.960000,"Schellingstraße 143, 80798 München, Germany"
2016-10-19T00:10:00+0200,124004,Fridl,11.555900,48.155300,0.580000,"Lothstraße 64, 80335 München, Germany"
2016-10-19T00:10:00+0200,124031,Heidi,11.564200,48.149399,0.620000,"Gabelsbergerstraße 30, 80333 München, Germany"
2016-10-19T00:10:00+0200,124047,Walli,11.572200,48.149601,0.650000,"Barer Str. 29, 80799 München, Germany"
2016-10-19T00:10:00+0200,124048,Wiggerl,11.580900,48.162701,0.670000,"Herzogstraße 36, 80803 München, Germany"
2016-10-19T00:10:00+0200,124028,Gitte,11.575600,48.160400,0.720000,"Hohenzollernstraße 78, 80801 München, Germany"
2016-10-19T00:10:00+0200,124032,Irmi,11.570500,48.159401,0.940000,"Jakob-Klar-Straße 3, 80796 München, Germany"
2016-10-19T00:10:00+0200,124037,Luise,11.570300,48.157299,0.520000,"Agnesstraße 13, 80798 München, Germany"
2016-10-19T00:10:00+0200,124017,Siggi,11.572500,48.160099,0.560000,"Isabellastraße 45, 80796 München, Germany"
2016-10-19T00:10:00+0200,124029,Hannah,11.509900,48.045399,0.590000,"Gistlstraße 159, 82049 Pullach im Isartal, Germany"
2016-10-19T00:10:00+0200,124039,Marie,11.509600,48.045399,0.630000,"Seitnerstraße 70, 82049 Pullach im Isartal, Germany"
2016-10-19T00:10:00+0200,124009,Ludwig,11.583800,48.162399,0.650000,"Herzogstraße 14, 80803 München, Germany"
2016-10-19T00:10:00+0200,124007,Jakob,11.574500,48.167198,0.950000,"Karl-Theodor-Straße 82, 80803 München, Germany"
